purchase_date,year,month,day_of_week,time_of_day,weather,age_group,gender,persona,purchase_tendency,product_name,price
2022-01-03 18:47:39,2022,1,Monday,18:47:39,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],1823.89
2022-01-03 19:41:18,2022,1,Monday,19:41:18,雪,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['お菓子'],174.74
2022-01-03 20:16:42,2022,1,Monday,20:16:42,晴れ,20代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['お菓子'],133.6
2022-01-03 20:19:25,2022,1,Monday,20:19:25,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1778.34
2022-01-03 20:25:49,2022,1,Monday,20:25:49,雪,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['お菓子'],54.73
2022-01-03 21:47:58,2022,1,Monday,21:47:58,雪,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['お菓子'],51.76
2022-01-03 23:10:16,2022,1,Monday,23:10:16,晴れ,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['お菓子'],182.39
2022-01-03 23:37:52,2022,1,Monday,23:37:52,晴れ,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['エナジードリンク'],770.58
2022-01-04 09:10:30,2022,1,Tuesday,09:10:30,雪,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],977.47
2022-01-04 09:29:03,2022,1,Tuesday,09:29:03,曇り,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['野菜飲料'],2711.98
2022-01-04 10:04:31,2022,1,Tuesday,10:04:31,雨,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['ビッグ弁当'],1451.4
2022-01-04 10:47:53,2022,1,Tuesday,10:47:53,曇り,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['ビッグ弁当'],802.92
2022-01-04 11:47:39,2022,1,Tuesday,11:47:39,晴れ,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['おにぎり'],1220.69
2022-01-04 12:15:36,2022,1,Tuesday,12:15:36,曇り,10代,女性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['清涼飲料水'],1063.93
2022-01-04 13:21:43,2022,1,Tuesday,13:21:43,晴れ,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['ビッグ弁当'],949.52
2022-01-04 13:23:48,2022,1,Tuesday,13:23:48,曇り,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['おにぎり'],1561.72
2022-01-04 13:34:38,2022,1,Tuesday,13:34:38,雨,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1790.12
2022-01-04 14:10:01,2022,1,Tuesday,14:10:01,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],1717.4
2022-01-04 14:14:02,2022,1,Tuesday,14:14:02,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['清涼飲料水'],762.71
2022-01-04 14:17:07,2022,1,Tuesday,14:17:07,晴れ,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['野菜飲料'],1422.72
2022-01-04 14:25:55,2022,1,Tuesday,14:25:55,曇り,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['おにぎり'],1580.75
2022-01-04 14:34:03,2022,1,Tuesday,14:34:03,晴れ,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['清涼飲料水'],639.26
2022-01-04 14:39:34,2022,1,Tuesday,14:39:34,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],969.23
2022-01-04 15:01:14,2022,1,Tuesday,15:01:14,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1050.28
2022-01-04 15:25:54,2022,1,Tuesday,15:25:54,雨,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],1818.94
2022-01-04 15:50:12,2022,1,Tuesday,15:50:12,曇り,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['おにぎり'],1631.78
2022-01-04 16:07:27,2022,1,Tuesday,16:07:27,雨,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['お菓子'],101.21
2022-01-04 16:37:19,2022,1,Tuesday,16:37:19,雪,20代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1603.7
2022-01-04 16:51:31,2022,1,Tuesday,16:51:31,雪,20代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['エナジードリンク'],784.33
2022-01-04 16:55:50,2022,1,Tuesday,16:55:50,曇り,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['おにぎり'],1581.79
2022-01-04 17:07:26,2022,1,Tuesday,17:07:26,曇り,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['アイス'],81.85
2022-01-04 17:07:43,2022,1,Tuesday,17:07:43,曇り,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['ビッグ弁当'],844.26
2022-01-04 17:11:48,2022,1,Tuesday,17:11:48,曇り,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['野菜飲料'],1374.46
2022-01-04 17:20:12,2022,1,Tuesday,17:20:12,曇り,10代,女性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['ビッグ弁当'],647.57
2022-01-04 17:26:58,2022,1,Tuesday,17:26:58,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],2817.27
2022-01-04 18:00:06,2022,1,Tuesday,18:00:06,曇り,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['お菓子'],166.32
2022-01-04 19:13:47,2022,1,Tuesday,19:13:47,晴れ,30代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.1, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['お菓子'],146.13
2022-01-04 19:20:22,2022,1,Tuesday,19:20:22,雪,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['おにぎり'],843.73
2022-01-04 19:23:18,2022,1,Tuesday,19:23:18,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['お菓子'],164.66
2022-01-04 19:25:11,2022,1,Tuesday,19:25:11,雨,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['エナジードリンク'],790.42
2022-01-04 19:52:54,2022,1,Tuesday,19:52:54,雪,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['お菓子'],57.08
2022-01-04 20:25:22,2022,1,Tuesday,20:25:22,雪,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1463.67
2022-01-04 20:41:43,2022,1,Tuesday,20:41:43,曇り,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['野菜飲料'],1189.62
2022-01-05 10:08:40,2022,1,Wednesday,10:08:40,晴れ,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['ビッグ弁当'],1243.89
2022-01-05 10:44:21,2022,1,Wednesday,10:44:21,雪,50代以上,女性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],367.95
2022-01-05 13:48:50,2022,1,Wednesday,13:48:50,晴れ,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['エナジードリンク'],496.0
2022-01-05 13:58:05,2022,1,Wednesday,13:58:05,晴れ,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['エナジードリンク'],325.83
2022-01-05 14:01:05,2022,1,Wednesday,14:01:05,雪,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],2346.31
2022-01-05 14:26:37,2022,1,Wednesday,14:26:37,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['傘'],865.77
2022-01-05 15:04:14,2022,1,Wednesday,15:04:14,曇り,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['お菓子'],118.87
2022-01-05 15:07:14,2022,1,Wednesday,15:07:14,晴れ,40代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['アイス'],80.83
2022-01-05 15:15:33,2022,1,Wednesday,15:15:33,曇り,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['野菜飲料'],1539.13
2022-01-05 15:47:09,2022,1,Wednesday,15:47:09,晴れ,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['清涼飲料水'],1190.56
2022-01-05 16:17:35,2022,1,Wednesday,16:17:35,雪,40代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],1603.37
2022-01-05 16:59:26,2022,1,Wednesday,16:59:26,雪,50代以上,男性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1273.91
2022-01-05 17:00:51,2022,1,Wednesday,17:00:51,雨,40代,女性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['お菓子'],115.64
2022-01-05 17:05:17,2022,1,Wednesday,17:05:17,晴れ,40代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.15000000000000002, '傘': 0.0}",['清涼飲料水'],1176.92
2022-01-05 17:25:21,2022,1,Wednesday,17:25:21,雨,30代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],2074.16
2022-01-05 17:34:25,2022,1,Wednesday,17:34:25,雨,20代,男性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['傘'],829.1
2022-01-05 17:46:32,2022,1,Wednesday,17:46:32,雨,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['傘'],1000.47
2022-01-05 18:13:17,2022,1,Wednesday,18:13:17,曇り,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['お菓子'],198.32
2022-01-05 18:43:31,2022,1,Wednesday,18:43:31,雪,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],697.31
2022-01-05 18:49:51,2022,1,Wednesday,18:49:51,雨,30代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['傘'],1111.93
2022-01-05 18:52:17,2022,1,Wednesday,18:52:17,雪,10代,女性,社会人,"{'おにぎり': 0.1, '野菜飲料': 0.2, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.30000000000000004, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['野菜飲料'],2880.48
2022-01-05 19:03:20,2022,1,Wednesday,19:03:20,雪,20代,女性,学生,"{'おにぎり': 0.2, '野菜飲料': 0.2, 'エナジードリンク': 0.35, '清涼飲料水': 0.15000000000000002, 'ビッグ弁当': 0.1, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['清涼飲料水'],730.6
2022-01-05 19:19:09,2022,1,Wednesday,19:19:09,曇り,20代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.2, 'アイス': 0.1, '傘': 0.0}",['エナジードリンク'],750.63
2022-01-05 19:19:51,2022,1,Wednesday,19:19:51,雨,50代以上,男性,学生,"{'おにぎり': 0.3, '野菜飲料': 0.25, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.15000000000000002, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['野菜飲料'],1205.57
2022-01-05 19:23:38,2022,1,Wednesday,19:23:38,雨,10代,男性,学生,"{'おにぎり': 0.1, '野菜飲料': 0.05, 'エナジードリンク': 0.15000000000000002, '清涼飲料水': 0.25, 'ビッグ弁当': 0.45, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['おにぎり'],924.84
2022-01-05 19:36:14,2022,1,Wednesday,19:36:14,雨,50代以上,女性,社会人,"{'おにぎり': 0.3, '野菜飲料': 0.4, 'エナジードリンク': 0.05, '清涼飲料水': 0.35, 'ビッグ弁当': 0.0, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.5}",['傘'],799.05
2022-01-05 20:10:05,2022,1,Wednesday,20:10:05,雪,30代,男性,社会人,"{'おにぎり': 0.2, '野菜飲料': 0.05, 'エナジードリンク': 0.25, '清涼飲料水': 0.25, 'ビッグ弁当': 0.25, 'お菓子': 0.4, 'アイス': 0.0, '傘': 0.1}",['ビッグ弁当'],1178.51
